"month","hour_of_day","day_of_week","operator","trips","scheduled_rides","trips_with_wait","wait_p50","wait_p90","trips_wait_gt10","trips_wait_gt15","share_wait_gt10","share_wait_gt15","avg_duration_min","avg_speed_mph","avg_fare","shared_requests","shared_matches","wav_requests","wav_matches","sum_miles","sum_time_sec","sum_total_fare"
"2026-03-01",12,7,"Uber",122307,807,121499,249,580.3,11052,2327,0.091,0.0192,18.41,16.1,32.1,1620,674,300,300,604285.31,135136480,3926660.54
"2026-03-01",13,1,"Lyft",35906,1105,34801,211.1,387.3,618,100,0.0178,0.0029,19.82,13.73,32.16,0,0,344,344,162832.62,42689055,1154895.45
"2026-03-01",13,1,"Uber",106996,1862,105134,232.7,554,8292,1698,0.0789,0.0162,20.35,14.41,33.47,1320,452,757,757,523027.88,130664768,3580929.63
"2026-03-01",13,2,"Lyft",38864,1035,37829,212.5,390.9,780,162,0.0206,0.0043,20.34,13,32.48,0,0,345,345,171294.07,47432519,1262494.02
"2026-03-01",13,2,"Uber",108437,1831,106606,227.6,538.1,7689,1639,0.0721,0.0154,20.68,13.53,34.92,1414,443,873,873,505875.33,134573319,3787035.49
"2026-03-01",13,3,"Lyft",31516,920,30596,210.9,388.3,558,94,0.0182,0.0031,21.03,13.03,33.36,0,0,295,295,143992.13,39771923,1051216.91
"2026-03-01",13,3,"Uber",89992,1605,88387,226.4,537,6305,1253,0.0713,0.0142,21.5,13.67,36.48,1109,353,714,714,440631.23,116074995,3282920.75
"2026-03-01",13,4,"Lyft",35484,926,34558,218.1,398.9,764,158,0.0221,0.0046,21.4,12.9,34.05,0,0,266,266,163275.6,45554545,1208229.38
"2026-03-01",13,4,"Uber",98854,1750,97104,232.5,548.2,7364,1553,0.0758,0.016,21.89,13.35,37.11,1152,371,690,690,481517.65,129861539,3668754.25
"2026-03-01",13,5,"Lyft",34872,765,34107,261.3,493.6,1584,272,0.0464,0.008,21.43,12.85,33.78,0,0,261,261,160049.41,44844995,1177845.81
"2026-03-01",13,5,"Uber",98118,1406,96712,273.3,657.3,12086,3307,0.125,0.0342,21.57,13.28,35.28,1083,379,578,578,468513.56,127000928,3461592.81
"2026-03-01",13,6,"Lyft",38390,283,38107,234.7,429,961,163,0.0252,0.0043,19.24,13.07,30.7,0,0,153,153,160913.22,44324009,1178695
"2026-03-01",13,6,"Uber",110957,599,110358,247.6,590.9,10550,2493,0.0956,0.0226,19.69,13.76,30.94,1443,649,339,339,500915.43,131054952,3432794.98
"2026-03-01",13,7,"Lyft",46261,398,45863,244.2,439.3,1224,193,0.0267,0.0042,19.06,14.86,32.08,0,0,203,203,218377.1,52891635,1484009.13
"2026-03-01",13,7,"Uber",123549,721,122828,258.1,606.3,12586,2894,0.1025,0.0236,19.18,15.49,32.71,1667,691,342,342,611936.07,142184698,4041301.55
"2026-03-01",14,1,"Lyft",40239,814,39425,224.7,423.1,1117,196,0.0283,0.005,20.37,12.77,31.76,0,0,286,286,174397.16,49176233,1277893.52
"2026-03-01",14,1,"Uber",119903,1586,118317,245.4,586.5,11072,2613,0.0936,0.0221,21.11,13.49,33.89,1490,497,792,792,569180.75,151893651,4063479.01
"2026-03-01",14,2,"Lyft",44011,904,43107,226.6,424.2,1240,237,0.0288,0.0055,21.37,11.83,32.56,0,0,397,397,185464.87,56437612,1432786.79
"2026-03-01",14,2,"Uber",121762,1649,120113,241.8,577,10784,2602,0.0898,0.0217,21.8,12.23,34.94,1665,578,801,801,541259.54,159267221,4254169.14
"2026-03-01",14,3,"Lyft",35358,786,34572,221.9,416.1,886,131,0.0256,0.0038,22,12,33.48,0,0,292,292,155528.02,46675150,1183882.91
"2026-03-01",14,3,"Uber",99611,1375,98236,239.1,563.4,8248,1842,0.084,0.0188,22.6,12.52,36.58,1238,418,699,699,469626.39,135043844,3644256.5
"2026-03-01",14,4,"Lyft",39413,721,38692,230.4,434,1150,177,0.0297,0.0046,22.7,11.83,34.45,0,0,284,284,176373.66,53691427,1357946.52
"2026-03-01",14,4,"Uber",110197,1503,108693,245.4,583.4,10062,2332,0.0926,0.0215,23.27,12.29,37.45,1391,522,698,698,525266.61,153829647,4126987.68
"2026-03-01",14,5,"Lyft",39360,575,38785,267.7,521.3,2319,435,0.0598,0.0112,23.15,11.51,34.44,0,0,275,275,174874.11,54675552,1355418.06
"2026-03-01",14,5,"Uber",109273,1210,108063,274.1,658.2,13410,3716,0.1241,0.0344,23.23,12.01,35.87,1538,659,537,537,508270.79,152333391,3919896.57
"2026-03-01",14,6,"Lyft",39183,294,38889,221.6,408.2,879,168,0.0226,0.0043,19.81,12.92,31.16,0,0,186,186,167103.15,46577738,1221119.87
"2026-03-01",14,6,"Uber",111935,574,111361,242.1,579,10069,2297,0.0904,0.0206,20.23,13.62,31.28,1639,765,272,272,514213.05,135867092,3501518.39
"2026-03-01",14,7,"Lyft",47501,331,47170,239.1,439.8,1388,218,0.0294,0.0046,20.23,14.33,33.12,0,0,205,205,229535.03,57651585,1573189.07
"2026-03-01",14,7,"Uber",126010,729,125281,262.3,623.1,13824,3338,0.1103,0.0266,20.57,15.14,34.24,1914,898,324,324,653774.76,155491875,4314230.44
"2026-03-01",15,1,"Lyft",39569,626,38943,225.2,430.4,1222,297,0.0314,0.0076,21.62,12.04,33.34,0,0,259,259,171692.37,51331480,1319248.25
"2026-03-01",15,1,"Uber",122806,1244,121561,240.8,581.9,11165,2705,0.0918,0.0223,22.21,12.67,34.69,1791,675,639,639,576313.44,163687238,4260718.77
"2026-03-01",15,2,"Lyft",44309,631,43678,230.7,446.2,1539,319,0.0352,0.0073,22.21,11.07,33.51,0,0,320,320,181516.42,59041824,1484622.06
"2026-03-01",15,2,"Uber",124862,1239,123623,247.8,600.3,12356,3164,0.0999,0.0256,22.93,11.59,36.33,1720,642,658,658,552893.13,171802815,4536298.81
"2026-03-01",15,3,"Lyft",34693,569,34124,222,424.9,977,179,0.0286,0.0052,23.28,11.28,35.05,0,0,268,268,151912.24,48464701,1216007.84
"2026-03-01",15,3,"Uber",101532,1072,100460,238.2,566.5,8544,1923,0.085,0.0191,23.84,11.83,38.21,1386,534,604,604,477318.27,145213668,3879344.41
"2026-03-01",15,4,"Lyft",40527,617,39910,237.4,453.3,1394,268,0.0349,0.0067,23.79,10.86,35.38,0,0,242,242,174447.93,57839529,1433770.15
"2026-03-01",15,4,"Uber",111869,1204,110664,251.3,596.9,10882,2725,0.0983,0.0246,24.61,11.49,38.97,1423,593,535,535,527400.64,165202434,4359289.5
"2026-03-01",15,5,"Lyft",40268,452,39816,264.5,528.1,2646,612,0.0665,0.0154,23.25,10.91,34.83,0,0,232,232,170216.39,56181972,1402671.76
"2026-03-01",15,5,"Uber",110208,881,109327,268,637.7,12712,3463,0.1163,0.0317,24.06,11.56,37.49,1746,767,440,440,510873.4,159086151,4132209.75
"2026-03-01",15,6,"Lyft",39554,224,39330,219.6,409.3,936,186,0.0238,0.0047,20.23,12.75,31.8,0,0,153,153,169986.54,48008215,1257815.64
"2026-03-01",15,6,"Uber",116418,524,115894,241.3,575.2,10282,2269,0.0887,0.0196,20.54,13.35,31.4,1654,766,298,298,532068,143444834,3655448.06
"2026-03-01",15,7,"Lyft",48201,278,47923,241.1,455.6,1807,419,0.0377,0.0087,20.79,14.06,33.79,0,0,170,170,234857.08,60116127,1628658.95
"2026-03-01",15,7,"Uber",127293,741,126552,264,633.9,14598,3538,0.1154,0.028,21.31,14.88,35.43,2037,936,303,303,672528.31,162760887,4510496.22
"2026-03-01",16,1,"Lyft",42606,463,42143,231.4,448.9,1547,311,0.0367,0.0074,21.6,11.07,31.36,0,0,213,213,169737.21,55216388,1336200.31
"2026-03-01",16,1,"Uber",127749,1076,126673,247.8,606,12963,3386,0.1023,0.0267,22.23,11.87,33.3,1997,781,476,476,561854.55,170386343,4254077.7
"2026-03-01",16,2,"Lyft",48447,489,47958,239.1,468.7,2076,429,0.0433,0.0089,21.88,10.6,31.75,0,0,227,227,187327.23,63602130,1538409.07
"2026-03-01",16,2,"Uber",125657,1121,124536,243.4,583,11470,2920,0.0921,0.0234,22.66,11.22,35.7,1980,793,511,511,532284.31,170812569,4485749.7
"2026-03-01",16,3,"Lyft",35889,480,35409,220.6,414.5,925,168,0.0261,0.0047,22.7,10.8,33.16,0,0,211,211,146617.11,48890765,1190212.46
"2026-03-01",16,3,"Uber",104634,977,103657,236.9,563.3,8586,1946,0.0828,0.0188,23.58,11.42,36.75,1479,549,469,469,469538.17,148066210,3845492.65
"2026-03-01",16,4,"Lyft",42333,532,41801,252.8,502.2,2358,529,0.0564,0.0127,23.64,10.2,34.09,0,0,219,219,170149.75,60055540,1442994.37
"2026-03-01",16,4,"Uber",115366,1108,114257,257.9,609.5,11853,3080,0.1037,0.027,24.79,10.86,38.37,1784,746,430,430,517630.63,171622913,4426822.17
"2026-03-01",16,5,"Lyft",43095,430,42665,253.4,497.8,2208,384,0.0518,0.009,21.82,10.76,31.5,0,0,211,211,168691.81,56432776,1357452.39
"2026-03-01",16,5,"Uber",113244,814,112429,262.2,623.8,12362,3255,0.11,0.029,22.75,11.52,34.46,1960,913,358,358,494627.92,154581416,3902861.48
"2026-03-01",16,6,"Lyft",40290,242,40048,218.6,401.6,879,193,0.0219,0.0048,20.39,12.58,32.1,0,0,184,184,172290.44,49292689,1293446.86
"2026-03-01",16,6,"Uber",120728,590,120138,240.4,573.7,10513,2234,0.0875,0.0186,20.63,13.11,31.33,1797,913,244,244,544215,149405144,3782856.99
"2026-03-01",16,7,"Lyft",46519,278,46241,238.4,447.3,1746,512,0.0378,0.0111,20.55,14.11,33.89,0,0,165,165,224816.92,57361423,1576505.92
"2026-03-01",16,7,"Uber",124036,673,123363,260.8,625.1,13709,3451,0.1111,0.028,21.04,14.84,35.08,1991,974,267,267,645263.88,156551138,4350844.52
"2026-03-01",17,1,"Lyft",49956,416,49540,279.3,602.3,4999,1239,0.1009,0.025,18.77,11.06,29.16,0,0,207,207,172729.28,56245839,1456960.06
"2026-03-01",17,1,"Uber",146956,1054,145902,272.9,661.9,18504,5041,0.1268,0.0346,19.97,11.93,31.94,2261,941,395,395,583697.56,176073179,4693406.92
"2026-03-01",17,2,"Lyft",53335,493,52842,262,533.5,3692,800,0.0699,0.0151,20.24,10.7,30.53,0,0,253,253,192505.99,64772221,1628486.94
"2026-03-01",17,2,"Uber",135392,1057,134334,255.9,605.5,13723,3439,0.1022,0.0256,21.04,11.36,34.66,2347,941,424,424,539201.15,170889824,4692279.8
"2026-03-01",17,3,"Lyft",41752,420,41332,250.8,495.6,2073,364,0.0502,0.0088,20.96,10.85,31.3,0,0,189,189,158287.87,52512168,1306868.15
"2026-03-01",17,3,"Uber",114435,888,113547,255.9,601,11385,2800,0.1003,0.0247,21.86,11.48,35.07,1759,620,305,305,478520.06,150064751,4012833.51
"2026-03-01",17,4,"Lyft",45923,489,45434,289,604.4,4638,1182,0.1021,0.026,21.21,10.28,32.44,0,0,156,156,166844.49,58452219,1489902.95
"2026-03-01",17,4,"Uber",122063,1071,120992,276.6,641.6,14270,3827,0.1179,0.0316,23.05,11,37.83,2048,862,357,357,515581.8,168794871,4617189.14
"2026-03-01",17,5,"Lyft",48138,413,47725,277.1,545.8,3397,688,0.0712,0.0144,20.19,11.03,30.09,0,0,217,217,178712.61,58327779,1448313.03
"2026-03-01",17,5,"Uber",125162,762,124400,277.1,651.9,15169,4182,0.1219,0.0336,21.38,12.04,32.93,2085,1017,322,322,536877.04,160584226,4122142.21
"2026-03-01",17,6,"Lyft",45887,248,45639,240.1,452,1582,250,0.0347,0.0055,20.06,12.46,30.86,0,0,172,172,191176,55229071,1416289.14
"2026-03-01",17,6,"Uber",125126,524,124601,251.4,598.2,12330,2749,0.099,0.0221,20.12,13.22,31.28,1906,973,274,274,554927.75,151086483,3913988.62
"2026-03-01",17,7,"Lyft",48967,291,48676,243.5,455.4,1858,392,0.0382,0.0081,19.4,14.24,31.5,0,0,165,165,225512.73,57010005,1542331.72
"2026-03-01",17,7,"Uber",121161,592,120569,265.8,631.4,13765,3316,0.1142,0.0275,19.9,15.27,33.99,2033,1012,270,270,613795.58,144668647,4118489.26
"2026-03-01",18,1,"Lyft",48070,329,47741,265,533,3289,744,0.0689,0.0156,17.11,12.8,28.15,0,0,165,165,175483.13,49344961,1353027.56
"2026-03-01",18,1,"Uber",139476,664,138812,258.6,610.4,14502,3372,0.1045,0.0243,18.01,13.73,30.52,2241,988,268,268,574867.38,150718919,4257455.77
"2026-03-01",18,2,"Lyft",52693,327,52366,261.1,555.5,4189,1011,0.08,0.0193,17.99,12.2,30.35,0,0,167,167,192659.8,56873251,1599052.06
"2026-03-01",18,2,"Uber",139790,778,139012,261.7,618.9,15067,3730,0.1084,0.0268,18.82,13.06,34.06,2123,793,289,289,572537.49,157824794,4761915.72
"2026-03-01",18,3,"Lyft",42611,266,42345,255.7,497.5,2177,403,0.0514,0.0095,18.32,12.19,29.54,0,0,157,157,158634.4,46832117,1258856.22
"2026-03-01",18,3,"Uber",115688,594,115094,259.2,599.2,11454,2683,0.0995,0.0233,19.4,13.04,33.51,1585,595,257,257,487977.62,134672132,3876569.94
"2026-03-01",18,4,"Lyft",46997,313,46684,289.5,582,4222,961,0.0904,0.0206,18.45,11.51,30.91,0,0,143,143,166317.03,52027265,1452879.01
"2026-03-01",18,4,"Uber",126563,741,125822,283.4,652,15478,4017,0.123,0.0319,20.34,12.56,36.11,1911,767,268,268,538962.24,154493425,4569962.11
"2026-03-01",18,5,"Lyft",51624,298,51326,288.1,548.3,3691,665,0.0719,0.013,17.96,11.96,29.21,0,0,169,169,184839.93,55615631,1508026.87
"2026-03-01",18,5,"Uber",132896,707,132189,286.7,664.2,16824,4552,0.1273,0.0344,19.3,13.04,32.07,2004,947,291,291,557442.5,153902303,4261597.06
"2026-03-01",18,6,"Lyft",49637,217,49420,269.4,535.1,3237,499,0.0655,0.0101,19.25,12.35,30.62,0,0,126,126,196677.31,57342269,1519980.92
"2026-03-01",18,6,"Uber",135309,607,134701,283.2,675.9,18101,4888,0.1344,0.0363,19.81,13.4,31.4,1777,915,256,256,598402.8,160803062,4248793.33
"2026-03-01",18,7,"Lyft",50127,229,49898,282.9,566.4,4118,865,0.0825,0.0173,18.42,14.37,30.51,0,0,158,158,221170.82,55412773,1529407.42
"2026-03-01",18,7,"Uber",123530,502,123028,303.4,730.3,19717,5836,0.1603,0.0474,19.14,15.59,32.76,2162,1080,245,245,614588.07,141875751,4046661.07
"2026-03-01",19,1,"Lyft",43666,212,43454,244.7,469.8,1829,332,0.0421,0.0076,16.61,15.31,27.8,0,0,139,139,185087.2,43510758,1213987.84
"2026-03-01",19,1,"Uber",126761,454,126306,257.1,623.6,13939,3054,0.1104,0.0242,16.82,16.04,29.8,2009,831,186,186,570117.65,127928557,3776992.58
"2026-03-01",19,2,"Lyft",51793,233,51560,256.2,502.7,2829,586,0.0549,0.0114,17.32,14.48,29.37,0,0,151,151,216519.92,53820608,1521156.16
"2026-03-01",19,2,"Uber",133730,520,133210,258.5,617.2,14327,3340,0.1076,0.0251,17.8,15.35,33.09,2255,1004,216,216,608818.56,142794020,4425567.12
"2026-03-01",19,3,"Lyft",41854,205,41649,250.7,472.1,1655,319,0.0397,0.0077,17.85,14.86,30.14,0,0,131,131,185064.84,44837782,1261472.26
"2026-03-01",19,3,"Uber",114493,411,114082,260.7,618.1,12302,2709,0.1078,0.0237,18.06,15.53,33.19,1746,742,180,180,535333.77,124095805,3799632.59
"2026-03-01",19,4,"Lyft",47885,248,47637,284,545,3313,570,0.0695,0.012,17.55,13.64,30.1,0,0,145,145,190952.69,50410468,1441227.42
"2026-03-01",19,4,"Uber",126295,489,125806,279.4,654.4,15643,3853,0.1243,0.0306,18.54,14.67,34.22,1991,892,178,178,572594.11,140472678,4322391.7
"2026-03-01",19,5,"Lyft",53308,201,53107,293.9,574.9,4540,739,0.0855,0.0139,17.46,13.29,29.24,0,0,147,147,206194.5,55846068,1558843.62
"2026-03-01",19,5,"Uber",137102,422,136680,290.4,684.8,18858,5150,0.138,0.0377,18.04,13.99,30.79,2212,1188,207,207,576748.37,148400569,4220819.79
"2026-03-01",19,6,"Lyft",52173,191,51982,311.6,618.3,5714,1088,0.1099,0.0209,18.6,12.47,30.65,0,0,141,141,201646.81,58215066,1598939.44
"2026-03-01",19,6,"Uber",142842,482,142359,306.4,728.6,22558,6662,0.1585,0.0468,19.46,13.64,31.52,2361,1404,193,193,632014.42,166807144,4502381.27
"2026-03-01",19,7,"Lyft",48289,201,48088,298.4,630.9,5548,1350,0.1154,0.0281,17.8,15.2,30.06,0,0,153,153,217694.41,51566334,1451398.89
"2026-03-01",19,7,"Uber",120664,401,120263,317.1,765.9,21743,6769,0.1808,0.0563,18.37,16.24,31.68,2441,1339,206,206,599945.36,132988130,3822427.83
"2026-03-01",20,1,"Lyft",40716,162,40554,237,447,1440,225,0.0355,0.0055,16.77,16.72,28.91,0,0,105,105,190254.68,40958071,1177143.44
"2026-03-01",20,1,"Uber",119867,293,119573,254.5,618.3,13031,2602,0.109,0.0218,17.01,17.47,32.18,1877,878,143,143,593442.39,122321307,3857676.27
"2026-03-01",20,2,"Lyft",50702,188,50514,246.4,485.8,2462,403,0.0487,0.008,17.58,16.27,31.11,0,0,160,160,241668.5,53489467,1577542.44
"2026-03-01",20,2,"Uber",129760,365,129395,256.2,607,13354,2835,0.1032,0.0219,18.17,17.31,37.77,2198,1133,158,158,680318.49,141455099,4901323.37
"2026-03-01",20,3,"Lyft",40533,209,40324,243.4,470.8,1683,267,0.0417,0.0066,18.02,16.72,32.44,0,0,123,123,203462.4,43817176,1315059.56
"2026-03-01",20,3,"Uber",111415,305,111110,261.1,619.4,12145,2384,0.1093,0.0215,18.53,17.73,37.77,1724,869,143,143,609867.85,123858847,4207824.23
"2026-03-01",20,4,"Lyft",45909,210,45699,262,504.4,2496,410,0.0546,0.009,18.02,15.45,32.01,0,0,123,123,213046.77,49636723,1469623.97
"2026-03-01",20,4,"Uber",119538,323,119215,271.5,638.4,14095,3101,0.1182,0.026,19.04,16.79,38.73,2098,1233,142,142,636978.87,136546646,4629332.95
"2026-03-01",20,5,"Lyft",51255,171,51084,258.8,507.4,2814,467,0.0551,0.0091,17.42,14.37,28.55,0,0,126,126,213919.18,53574557,1463504.37
"2026-03-01",20,5,"Uber",131145,322,130823,272,660.7,16519,4302,0.1263,0.0329,17.67,14.91,29.45,2209,1258,163,163,575629.75,139016962,3861985.59
"2026-03-01",20,6,"Lyft",53646,162,53484,283.4,550.6,3951,694,0.0739,0.013,18.1,13.29,29.17,0,0,128,128,215031.75,58243715,1564931.76
"2026-03-01",20,6,"Uber",143383,353,143030,294.5,714.4,21811,6207,0.1525,0.0434,18.84,14.41,30,2754,1790,173,173,648636.04,162092194,4301370.58
"2026-03-01",20,7,"Lyft",48945,166,48779,276.5,574.8,4306,1087,0.0883,0.0223,17.5,16.05,29.07,0,0,154,154,229216.93,51402571,1422849.23
"2026-03-01",20,7,"Uber",119594,296,119298,306.8,758.9,21560,6003,0.1807,0.0503,17.88,16.78,30.16,2626,1561,140,140,598078.81,128277597,3607293.8
"2026-03-01",21,1,"Lyft",36816,174,36642,235.3,453.3,1532,364,0.0418,0.0099,17.28,17.71,31.6,0,0,116,116,187738.76,38160188,1163565.02
"2026-03-01",21,1,"Uber",113481,311,113170,263.6,638,13442,2864,0.1188,0.0253,17.27,18.17,33.53,2076,1133,134,134,593587.32,117613960,3805326.48
"2026-03-01",21,2,"Lyft",47705,190,47515,257.5,529.3,3195,601,0.0672,0.0126,17.38,16.82,33.28,0,0,129,129,232472.96,49746929,1587807.77
"2026-03-01",21,2,"Uber",126555,359,126196,276.1,637.8,15039,3077,0.1192,0.0244,18.31,18.29,41.37,2256,1283,128,128,706312.87,139046606,5235963.95
"2026-03-01",21,3,"Lyft",38717,147,38570,253.6,516.9,2475,483,0.0642,0.0125,17.98,17.15,34.54,0,0,96,96,198929.47,41767511,1337412.87
"2026-03-01",21,3,"Uber",108450,301,108149,270.8,633.3,12559,2607,0.1161,0.0241,18.71,18.44,41.08,1804,1029,109,109,623582.74,121720921,4455104.34
"2026-03-01",21,4,"Lyft",43577,152,43425,264.2,537.9,3160,650,0.0728,0.015,18.36,16.01,34.43,0,0,97,97,213466.86,48000792,1500474.03
"2026-03-01",21,4,"Uber",115560,330,115229,282.8,664.8,15159,3370,0.1316,0.0292,19.57,17.59,42.32,2054,1176,136,136,663115.73,135708122,4890944.63
"2026-03-01",21,5,"Lyft",50938,160,50778,245.5,471.9,2245,428,0.0442,0.0084,17.84,15.19,30.26,0,0,115,115,229992.91,54513593,1541572.56
"2026-03-01",21,5,"Uber",125723,288,125435,267.3,653.4,15659,3999,0.1248,0.0319,17.9,15.53,30.68,2532,1634,139,139,582433.63,135030544,3856708.68
"2026-03-01",21,6,"Lyft",54534,140,54394,254.8,477.4,2346,414,0.0431,0.0076,18.38,14.15,29.69,0,0,110,110,236395.26,60154122,1618872.44
"2026-03-01",21,6,"Uber",140730,322,140408,280.1,681.5,19373,4867,0.138,0.0347,18.52,15.02,29.66,2763,1844,131,131,652623.46,156398296,4174431.44
"2026-03-01",21,7,"Lyft",48650,175,48475,273.2,562.7,4104,1204,0.0847,0.0248,17.83,17.02,30.61,0,0,117,117,246048.91,52039799,1489098.31
"2026-03-01",21,7,"Uber",112899,324,112575,311.8,756.3,20579,5632,0.1828,0.05,17.58,17.46,30.36,2830,1779,136,136,577783.14,119112567,3427907.21
"2026-03-01",22,1,"Lyft",32923,131,32792,232.7,452,1415,320,0.0432,0.0098,17.22,17.98,31.34,0,0,77,77,169911.21,34024726,1031883.08
"2026-03-01",22,1,"Uber",100784,243,100541,271.7,667.4,13545,3009,0.1347,0.0299,17.23,18.57,31.94,2310,1401,93,93,537479.67,104194667,3219416.02
"2026-03-01",22,2,"Lyft",43502,141,43361,249.5,507.3,2712,554,0.0625,0.0128,17.76,17.28,33.1,0,0,75,75,222501.8,46362398,1439888.42
"2026-03-01",22,2,"Uber",116083,304,115779,275.1,653.9,14824,3156,0.128,0.0273,18,18.2,36.55,2620,1627,118,118,633859.75,125363243,4243377.29
"2026-03-01",22,3,"Lyft",36145,132,36013,253.1,511,2184,386,0.0606,0.0107,18.15,17.07,33.84,0,0,75,75,186556.12,39354468,1223277.22
"2026-03-01",22,3,"Uber",100939,257,100682,278.4,648.7,12621,2648,0.1254,0.0263,18.37,18.2,36.77,2282,1430,90,90,562188.86,111229594,3711230.09
"2026-03-01",22,4,"Lyft",43694,155,43539,291.8,600.9,4363,931,0.1002,0.0214,18.1,16.07,34.74,0,0,92,92,211790.77,47450970,1518126.91
"2026-03-01",22,4,"Uber",112035,330,111705,304.3,709.8,17555,4196,0.1572,0.0376,19.38,17.64,41.38,2606,1728,108,108,638225.43,130262502,4635559.36
"2026-03-01",22,5,"Lyft",53555,144,53411,262.3,507.1,3041,580,0.0569,0.0109,18.3,14.94,31.89,0,0,98,98,243983.12,58802293,1707719.21
"2026-03-01",22,5,"Uber",127689,351,127338,291.1,704.6,19119,5145,0.1501,0.0404,18.65,15.76,32.72,3323,2373,120,120,625756.72,142919309,4178307.97
"2026-03-01",22,6,"Lyft",55905,145,55760,275.3,510.9,3023,479,0.0542,0.0086,18.52,14.4,30.61,0,0,106,106,248445.72,62106512,1711191.21
"2026-03-01",22,6,"Uber",144463,363,144100,302.8,719.9,22889,5936,0.1588,0.0412,18.84,15.57,30.87,3424,2474,119,119,706016.91,163268609,4459970.46
"2026-03-01",22,7,"Lyft",44478,153,44325,280.4,606,4523,1411,0.102,0.0318,17.57,17.74,30.73,0,0,95,95,231109.12,46894834,1366764.46
"2026-03-01",22,7,"Uber",104816,270,104546,333.7,795.8,21991,6308,0.2103,0.0603,17.34,18.25,30.13,3369,2299,111,111,552862.61,109031365,3157942.68
"2026-03-01",23,1,"Lyft",27520,124,27396,230.2,469,1411,260,0.0515,0.0095,16.66,18.52,30.26,0,0,53,53,141540.37,27514488,832695.62
"2026-03-01",23,1,"Uber",80828,236,80591,273.8,682.4,11497,2623,0.1427,0.0325,16.72,19.12,30.35,2500,1624,70,70,430714.25,81103034,2452726.56
"2026-03-01",23,2,"Lyft",33632,109,33523,220.2,421.9,1242,250,0.037,0.0075,17.01,17.97,30.73,0,0,56,56,171393.89,34332615,1033530.74
"2026-03-01",23,2,"Uber",92041,280,91761,258.7,638.7,10967,2182,0.1195,0.0238,17.12,18.58,31.72,3028,2067,76,76,487918.59,94539125,2919364.1
"2026-03-01",23,3,"Lyft",28047,90,27957,220.9,419.9,938,145,0.0336,0.0052,17.84,17.54,31.85,0,0,60,60,146264.83,30027130,893246.5
"2026-03-01",23,3,"Uber",82541,202,82339,263,644,10091,1951,0.1226,0.0237,17.85,18.31,32.42,2394,1632,64,64,449828.25,88418446,2675856.34
"2026-03-01",23,4,"Lyft",38212,113,38099,281.1,565.6,3219,798,0.0845,0.0209,17.75,16.43,32.93,0,0,63,63,185766.32,40698341,1258387.49
"2026-03-01",23,4,"Uber",96175,251,95923,305.6,726,15943,4005,0.1662,0.0418,18.65,17.61,36.66,3146,2245,63,63,526387.5,107591874,3525631.74
"2026-03-01",23,5,"Lyft",51698,131,51567,294.1,579.9,4592,866,0.089,0.0168,17.66,14.93,31.83,0,0,69,69,227237.68,54781841,1645490.34
"2026-03-01",23,5,"Uber",120083,334,119749,312.5,740.2,20656,5584,0.1725,0.0466,18.58,16.27,33.71,3652,2710,72,72,604978.06,133842438,4047788.5
"2026-03-01",23,6,"Lyft",54169,140,54029,319.1,600.3,5404,895,0.1,0.0166,17.8,14.44,31.47,0,0,117,117,232133.35,57859975,1704744.84
"2026-03-01",23,6,"Uber",140260,366,139894,342.6,783.8,28053,7848,0.2005,0.0561,19.1,16.23,33.65,4224,3195,116,116,724722.65,160777296,4719727.04
"2026-03-01",23,7,"Lyft",37239,143,37096,284.5,711.2,5378,2024,0.145,0.0546,16.76,18.66,30.17,0,0,84,84,194149.62,37451999,1123408.31
"2026-03-01",23,7,"Uber",88989,284,88705,343.8,810.5,19459,5901,0.2194,0.0665,16.83,19.32,29.71,3647,2664,76,76,482385.5,89882297,2643900.38
"2026-04-01",0,1,"Lyft",20132,87,20045,250.3,638.6,2239,977,0.1117,0.0487,16.7,20.54,30.76,0,0,51,51,115082.87,20166795,619161.81
"2026-04-01",0,1,"Uber",48835,86,48749,308.4,781.3,9383,3037,0.1925,0.0623,16.55,20.82,29.32,2326,1516,37,37,280445.91,48490744,1431723.13
"2026-04-01",0,2,"Lyft",17057,67,16990,234.9,537.8,1390,466,0.0818,0.0274,16.57,19.52,30.48,0,0,36,36,91966.6,16960321,519833.58
"2026-04-01",0,2,"Uber",44733,83,44650,274.3,725.3,7400,2128,0.1657,0.0477,16.78,20.11,31.29,2066,1269,31,31,251552.93,45032647,1399671.87
"2026-04-01",0,3,"Lyft",22958,74,22884,213.9,413.9,886,159,0.0387,0.0069,16.17,18.77,29.63,0,0,46,46,116121.56,22269775,680328.37
"2026-04-01",0,3,"Uber",60944,130,60814,249.1,642.6,7415,1650,0.1219,0.0271,16.6,19.5,30.91,2766,1732,43,43,328793.25,60707906,1883701.57
"2026-04-01",0,4,"Lyft",25897,103,25794,214.1,407.4,776,159,0.0301,0.0062,16.26,17.98,28.97,0,0,63,63,126203.64,25262893,750175.08
"2026-04-01",0,4,"Uber",71457,122,71335,248.5,628.5,8129,1884,0.114,0.0264,16.85,18.76,30.34,3142,2087,46,46,376301.63,72224704,2168013.9
