"trip_date","hour_of_day","day_of_week","operator","trips","shared_requests","shared_requested_matches","shared_orphan_matches","actual_shared_trips","wav_requests","wav_requested_matches","wav_unrequested_matches","actual_wav_trips","access_a_ride_trips","access_a_ride_wav_requests","access_a_ride_wav_requested_matches","access_a_ride_wav_matches"
"2025-03-27",6,4,"Lyft",7634,0,0,1,1,9,9,570,579,11,1,1,2
"2025-03-27",6,4,"Uber",13594,744,442,0,442,12,12,1118,1130,14,0,0,2
"2025-03-27",7,4,"Lyft",11455,0,0,0,0,15,15,885,900,11,0,0,1
"2025-03-27",7,4,"Uber",22606,966,563,0,563,46,46,1902,1948,20,3,3,4
"2025-03-27",8,4,"Lyft",14006,0,0,1,1,28,28,1047,1075,14,1,1,1
"2025-03-27",8,4,"Uber",27517,934,468,0,468,66,66,2302,2368,18,1,1,3
"2025-03-27",9,4,"Lyft",12072,0,0,0,0,37,37,719,756,20,1,1,6
"2025-03-27",9,4,"Uber",23205,674,285,0,285,110,110,1936,2046,28,3,3,7
"2025-03-27",10,4,"Lyft",9970,0,0,0,0,46,46,542,588,18,3,3,6
"2025-03-27",10,4,"Uber",19109,408,121,0,121,129,129,1617,1746,25,2,2,5
"2025-03-27",11,4,"Lyft",9496,0,0,0,0,42,42,506,548,13,0,0,1
"2025-03-27",11,4,"Uber",17568,306,66,0,66,138,138,1567,1705,27,3,3,5
"2025-03-27",12,4,"Lyft",9216,0,0,0,0,44,44,496,540,13,1,1,1
"2025-03-27",12,4,"Uber",17925,335,86,0,86,162,162,1677,1839,36,4,4,8
"2025-03-27",13,4,"Lyft",9491,0,0,0,0,47,47,620,667,22,1,1,1
"2025-03-27",13,4,"Uber",18991,392,105,0,105,153,153,1787,1940,31,4,4,9
"2025-03-27",14,4,"Lyft",10722,0,0,0,0,64,64,763,827,24,1,1,1
"2025-03-27",14,4,"Uber",20557,527,199,0,199,167,167,1930,2097,39,4,4,9
"2025-03-27",15,4,"Lyft",10662,0,0,0,0,58,58,777,835,17,0,0,3
"2025-03-27",15,4,"Uber",20963,528,182,0,182,139,139,1932,2071,32,3,3,4
"2025-03-27",16,4,"Lyft",10491,0,0,0,0,39,38,756,794,13,0,0,2
"2025-03-27",16,4,"Uber",22363,648,253,0,253,118,118,2232,2350,33,6,6,6
"2025-03-27",17,4,"Lyft",11694,0,0,0,0,46,46,964,1010,15,3,3,3
"2025-03-27",17,4,"Uber",24874,764,322,0,322,83,83,2540,2623,29,5,5,10
"2025-03-27",18,4,"Lyft",11831,0,0,4,4,37,37,1077,1114,12,1,1,3
"2025-03-27",18,4,"Uber",25308,835,387,0,387,67,67,2584,2651,33,5,5,7
"2025-03-27",19,4,"Lyft",11784,0,0,8,8,33,33,1146,1179,5,1,1,1
"2025-03-27",19,4,"Uber",24663,872,457,0,457,48,48,2434,2482,18,2,2,2
"2025-03-27",20,4,"Lyft",12222,0,0,3,3,28,28,1255,1283,13,0,0,1
"2025-03-27",20,4,"Uber",24126,933,535,0,535,33,33,2281,2314,20,0,0,4
"2025-03-27",21,4,"Lyft",11696,0,0,5,5,25,25,1024,1049,7,0,0,0
"2025-03-27",21,4,"Uber",24047,1056,669,0,669,30,30,2224,2254,16,2,2,4
"2025-03-27",22,4,"Lyft",11342,0,0,6,6,14,14,958,972,2,0,0,1
"2025-03-27",22,4,"Uber",23238,1270,871,0,871,37,37,2116,2153,15,2,2,3
"2025-03-27",23,4,"Lyft",10217,0,0,1,1,16,16,824,840,0,0,0,0
"2025-03-27",23,4,"Uber",19692,1266,892,0,892,21,21,1779,1800,5,0,0,0
"2025-03-28",0,5,"Lyft",7884,0,0,0,0,6,6,549,555,2,0,0,0
"2025-03-28",0,5,"Uber",13729,930,536,0,536,7,7,1212,1219,7,1,1,3
"2025-03-28",1,5,"Lyft",5141,0,0,0,0,6,6,253,259,0,0,0,0
"2025-03-28",1,5,"Uber",8906,478,258,0,258,7,7,745,752,0,0,0,0
"2025-03-28",2,5,"Lyft",3364,0,0,0,0,8,8,156,164,1,0,0,0
"2025-03-28",2,5,"Uber",5761,353,181,0,181,7,7,441,448,2,0,0,1
"2025-03-28",3,5,"Lyft",2731,0,0,0,0,7,7,137,144,0,0,0,0
"2025-03-28",3,5,"Uber",4726,302,151,0,151,2,2,369,371,2,0,0,0
"2025-03-28",4,5,"Lyft",3309,0,0,0,0,4,4,287,291,1,0,0,0
"2025-03-28",4,5,"Uber",5984,390,209,0,209,4,4,438,442,0,0,0,0
"2025-03-28",5,5,"Lyft",4307,0,0,0,0,8,8,351,359,2,1,1,1
"2025-03-28",5,5,"Uber",8272,529,305,0,305,6,6,625,631,3,0,0,0
"2025-03-28",6,5,"Lyft",6953,0,0,0,0,10,10,514,524,5,0,0,0
"2025-03-28",6,5,"Uber",14101,846,508,0,508,11,11,1164,1175,12,1,1,3
"2025-03-28",7,5,"Lyft",10547,0,0,1,1,11,11,869,880,11,0,0,2
"2025-03-28",7,5,"Uber",23001,1026,637,0,637,34,34,1958,1992,16,0,0,1
"2025-03-28",8,5,"Lyft",12421,0,0,0,0,33,33,832,865,11,1,1,3
"2025-03-28",8,5,"Uber",26885,1007,543,0,543,64,64,2354,2418,25,1,1,2
"2025-03-28",9,5,"Lyft",10485,0,0,0,0,39,39,582,621,10,0,0,0
"2025-03-28",9,5,"Uber",22495,702,323,0,323,101,101,1957,2058,30,4,4,7
"2025-03-28",10,5,"Lyft",8974,0,0,0,0,56,56,473,529,14,1,1,3
"2025-03-28",10,5,"Uber",19384,474,187,0,187,120,120,1697,1817,30,3,3,3
"2025-03-28",11,5,"Lyft",8503,0,0,0,0,36,35,478,513,18,4,4,6
"2025-03-28",11,5,"Uber",18456,421,134,0,134,141,141,1601,1742,36,3,3,7
"2025-03-28",12,5,"Lyft",8701,0,0,0,0,48,48,552,600,18,0,0,1
"2025-03-28",12,5,"Uber",19312,431,151,0,151,124,124,1763,1887,34,2,2,5
"2025-03-28",13,5,"Lyft",9074,0,0,1,1,60,60,700,760,23,1,1,4
"2025-03-28",13,5,"Uber",20793,517,211,0,211,140,140,1959,2099,32,6,6,8
"2025-03-28",14,5,"Lyft",10251,0,0,0,0,52,51,775,826,23,1,1,2
"2025-03-28",14,5,"Uber",22884,633,262,0,262,108,108,2230,2338,29,3,3,6
"2025-03-28",15,5,"Lyft",10407,0,0,0,0,55,55,758,813,22,2,2,5
"2025-03-28",15,5,"Uber",22690,716,301,0,301,97,97,2212,2309,29,5,5,6
"2025-03-28",16,5,"Lyft",10395,0,0,0,0,35,35,756,791,22,2,2,3
"2025-03-28",16,5,"Uber",24510,750,297,0,297,83,83,2561,2644,36,6,6,7
"2025-03-28",17,5,"Lyft",11248,0,0,0,0,32,32,884,916,19,1,1,2
"2025-03-28",17,5,"Uber",27377,857,426,0,426,85,85,2872,2957,24,3,3,6
"2025-03-28",18,5,"Lyft",12412,0,0,0,0,34,34,1064,1098,15,2,2,5
"2025-03-28",18,5,"Uber",28989,949,472,0,472,68,68,2991,3059,18,3,3,5
"2025-03-28",19,5,"Lyft",12720,0,0,2,2,35,35,1240,1275,6,0,0,1
"2025-03-28",19,5,"Uber",28332,1019,559,0,559,46,46,2933,2979,23,2,2,4
"2025-03-28",20,5,"Lyft",13893,0,0,3,3,28,28,1289,1317,12,2,2,2
"2025-03-28",20,5,"Uber",31514,1183,723,0,723,48,48,3131,3179,22,3,3,4
"2025-03-28",21,5,"Lyft",14148,0,0,3,3,17,17,1196,1213,5,0,0,1
"2025-03-28",21,5,"Uber",26597,1172,720,0,720,35,35,2687,2722,14,0,0,2
"2025-03-28",22,5,"Lyft",14831,0,0,3,3,26,26,1274,1300,5,0,0,2
"2025-03-28",22,5,"Uber",26791,1443,1002,0,1002,36,36,2736,2772,17,0,0,1
"2025-03-28",23,5,"Lyft",13999,0,0,3,3,24,24,1183,1207,2,0,0,1
"2025-03-28",23,5,"Uber",26765,1700,1253,0,1253,15,15,2666,2681,12,1,1,3
"2025-03-29",0,6,"Lyft",12783,0,0,4,4,12,12,980,992,3,0,0,0
"2025-03-29",0,6,"Uber",21629,1527,1042,0,1042,20,20,2049,2069,12,2,2,3
"2025-03-29",1,6,"Lyft",10065,0,0,4,4,13,13,716,729,1,1,1,1
"2025-03-29",1,6,"Uber",16438,1167,798,0,798,14,14,1556,1570,0,0,0,0
"2025-03-29",2,6,"Lyft",7767,0,0,1,1,6,6,544,550,4,0,0,0
"2025-03-29",2,6,"Uber",12107,894,606,0,606,8,8,1143,1151,2,1,1,1
"2025-03-29",3,6,"Lyft",5871,0,0,3,3,8,8,423,431,0,0,0,0
"2025-03-29",3,6,"Uber",9079,715,451,0,451,3,3,783,786,3,0,0,1
"2025-03-29",4,6,"Lyft",4619,0,0,1,1,3,3,374,377,0,0,0,0
"2025-03-29",4,6,"Uber",7498,627,387,0,387,10,10,593,603,3,1,1,1
"2025-03-29",5,6,"Lyft",4220,0,0,0,0,6,6,315,321,0,0,0,0
"2025-03-29",5,6,"Uber",6687,537,280,0,280,3,3,533,536,3,0,0,1
"2025-03-29",6,6,"Lyft",5172,0,0,0,0,5,5,299,304,2,0,0,1
"2025-03-29",6,6,"Uber",8490,681,395,0,395,7,7,667,674,4,0,0,0
"2025-03-29",7,6,"Lyft",6419,0,0,0,0,14,14,352,366,3,0,0,0
"2025-03-29",7,6,"Uber",10884,757,402,0,402,9,9,873,882,6,1,1,1
"2025-03-29",8,6,"Lyft",8039,0,0,0,0,14,14,431,445,4,0,0,0
"2025-03-29",8,6,"Uber",13838,714,399,0,399,24,24,1047,1071,16,0,0,0
"2025-03-29",9,6,"Lyft",9612,0,0,0,0,17,17,583,600,12,1,1,4
"2025-03-29",9,6,"Uber",17296,633,275,0,275,27,27,1367,1394,18,0,0,2
"2025-03-29",10,6,"Lyft",10410,0,0,0,0,23,23,619,642,13,1,1,2
"2025-03-29",10,6,"Uber",18910,467,184,0,184,55,55,1510,1565,24,4,4,6
"2025-03-29",11,6,"Lyft",11313,0,0,0,0,25,25,683,708,11,2,2,2
"2025-03-29",11,6,"Uber",20421,476,173,0,173,57,57,1741,1798,27,3,3,6
"2025-03-29",12,6,"Lyft",12155,0,0,0,0,31,31,855,886,17,0,0,1
"2025-03-29",12,6,"Uber",21472,476,174,0,174,72,72,1891,1963,28,5,5,11
"2025-03-29",13,6,"Lyft",12643,0,0,1,1,36,36,1025,1061,15,1,1,3
"2025-03-29",13,6,"Uber",22217,505,197,0,197,64,64,2053,2117,35,6,6,9
"2025-03-29",14,6,"Lyft",13501,0,0,1,1,42,42,1143,1185,25,3,3,3
"2025-03-29",14,6,"Uber",23172,677,325,0,325,70,70,2214,2284,29,4,4,8
"2025-03-29",15,6,"Lyft",13447,0,0,1,1,41,41,1057,1098,19,2,2,2
"2025-03-29",15,6,"Uber",23401,737,343,0,343,68,68,2294,2362,29,6,6,8
"2025-03-29",16,6,"Lyft",13658,0,0,0,0,35,35,1197,1232,26,5,5,7
"2025-03-29",16,6,"Uber",23974,697,331,0,331,77,77,2397,2474,28,4,4,7
"2025-03-29",17,6,"Lyft",14461,0,0,4,4,43,43,1345,1388,19,1,1,4
"2025-03-29",17,6,"Uber",27621,771,389,0,389,72,72,2767,2839,31,2,2,4
"2025-03-29",18,6,"Lyft",12407,0,0,2,2,32,32,1252,1284,20,1,1,1
"2025-03-29",18,6,"Uber",30026,1017,574,0,574,78,78,2992,3070,27,1,1,4
"2025-03-29",19,6,"Lyft",9316,0,0,1,1,15,15,989,1004,15,2,2,3
"2025-03-29",19,6,"Uber",32402,1277,794,0,794,36,36,3184,3220,31,1,1,5
"2025-03-29",20,6,"Lyft",12609,0,0,3,3,24,24,1292,1316,10,1,1,2
"2025-03-29",20,6,"Uber",32820,1474,954,0,954,58,58,3396,3454,23,3,3,7
"2025-03-29",21,6,"Lyft",14698,0,0,3,3,30,30,1418,1448,10,0,0,2
"2025-03-29",21,6,"Uber",31271,1547,1057,0,1057,40,40,3186,3226,22,2,2,7
"2025-03-29",22,6,"Lyft",14588,0,0,2,2,22,22,1424,1446,4,2,2,2
"2025-03-29",22,6,"Uber",31214,1921,1383,0,1383,34,34,2894,2928,13,1,1,2
"2025-03-29",23,6,"Lyft",12073,0,0,2,2,23,23,1117,1140,10,2,2,2
"2025-03-29",23,6,"Uber",31076,2096,1580,0,1580,36,36,2888,2924,7,3,3,4
"2025-03-30",0,7,"Lyft",11451,0,0,3,3,16,16,1067,1083,4,0,0,1
"2025-03-30",0,7,"Uber",27054,2122,1593,0,1593,10,10,2606,2616,9,0,0,1
"2025-03-30",1,7,"Lyft",10653,0,0,8,8,16,16,930,946,1,0,0,0
"2025-03-30",1,7,"Uber",20230,1632,1233,0,1233,5,5,1885,1890,4,0,0,0
"2025-03-30",2,7,"Lyft",8407,0,0,1,1,11,11,715,726,3,0,0,1
"2025-03-30",2,7,"Uber",14988,1265,904,0,904,17,17,1350,1367,1,0,0,0
"2025-03-30",3,7,"Lyft",6435,0,0,5,5,7,7,528,535,2,2,2,2
"2025-03-30",3,7,"Uber",11413,1027,744,0,744,11,11,980,991,3,1,1,2
"2025-03-30",4,7,"Lyft",4987,0,0,5,5,9,9,379,388,1,0,0,0
"2025-03-30",4,7,"Uber",9302,895,582,0,582,7,7,796,803,5,1,1,1
"2025-03-30",5,7,"Lyft",4150,0,0,0,0,4,4,342,346,1,0,0,1
"2025-03-30",5,7,"Uber",7011,631,369,0,369,8,8,585,593,1,0,0,0
"2025-03-30",6,7,"Lyft",3956,0,0,5,5,4,4,370,374,4,0,0,0
"2025-03-30",6,7,"Uber",8083,748,489,0,489,3,3,652,655,5,0,0,1
"2025-03-30",7,7,"Lyft",4657,0,0,0,0,4,4,397,401,3,0,0,1
"2025-03-30",7,7,"Uber",10847,873,539,0,539,9,9,821,830,4,0,0,0
"2025-03-30",8,7,"Lyft",5428,0,0,1,1,13,13,456,469,3,0,0,1
"2025-03-30",8,7,"Uber",13346,786,454,0,454,19,19,1031,1050,15,2,2,2
"2025-03-30",9,7,"Lyft",6715,0,0,0,0,18,18,508,526,6,1,1,1
"2025-03-30",9,7,"Uber",16786,701,368,0,368,27,27,1274,1301,12,0,0,1
"2025-03-30",10,7,"Lyft",7733,0,0,1,1,25,25,618,643,10,2,2,2
"2025-03-30",10,7,"Uber",19731,713,384,0,384,44,44,1571,1615,27,3,3,3
"2025-03-30",11,7,"Lyft",8801,0,0,1,1,34,34,811,845,15,1,1,1
"2025-03-30",11,7,"Uber",19929,589,247,0,247,38,38,1687,1725,19,1,1,2
"2025-03-30",12,7,"Lyft",8927,0,0,1,1,25,25,894,919,14,1,1,4
"2025-03-30",12,7,"Uber",19846,543,253,0,253,37,37,1813,1850,17,1,1,2
"2025-03-30",13,7,"Lyft",8947,0,0,0,0,25,25,935,960,8,1,1,1
"2025-03-30",13,7,"Uber",19981,570,257,0,257,57,57,1872,1929,25,2,2,5
"2025-03-30",14,7,"Lyft",8760,0,0,2,2,41,41,935,976,12,0,0,2
"2025-03-30",14,7,"Uber",20359,671,334,0,334,43,43,1973,2016,19,1,1,2
"2025-03-30",15,7,"Lyft",8922,0,0,2,2,26,26,962,988,22,3,3,7
"2025-03-30",15,7,"Uber",20373,755,383,0,383,42,42,2126,2168,27,3,3,5
"2025-03-30",16,7,"Lyft",9057,0,0,1,1,32,32,1025,1057,14,2,2,3
"2025-03-30",16,7,"Uber",19806,681,277,0,277,47,47,2105,2152,30,1,1,2
"2025-03-30",17,7,"Lyft",9363,0,0,0,0,21,21,1082,1103,16,0,0,2
"2025-03-30",17,7,"Uber",19863,752,371,0,371,56,56,2098,2154,20,2,2,4
"2025-03-30",18,7,"Lyft",9967,0,0,1,1,22,22,1105,1127,8,1,1,3
"2025-03-30",18,7,"Uber",19492,685,334,0,334,51,51,1998,2049,16,2,2,3
"2025-03-30",19,7,"Lyft",9368,0,0,4,4,22,22,1046,1068,8,2,2,3
"2025-03-30",19,7,"Uber",19601,843,472,0,472,35,35,1971,2006,11,0,0,1
"2025-03-30",20,7,"Lyft",8894,0,0,2,2,18,18,976,994,4,1,1,2
"2025-03-30",20,7,"Uber",18846,961,552,0,552,39,39,1871,1910,16,3,3,3
"2025-03-30",21,7,"Lyft",8710,0,0,0,0,12,12,935,947,5,1,1,1
"2025-03-30",21,7,"Uber",17456,1062,681,0,681,32,32,1752,1784,8,0,0,0
"2025-03-30",22,7,"Lyft",7075,0,0,1,1,10,10,740,750,2,0,0,1
"2025-03-30",22,7,"Uber",18375,1464,1024,0,1024,24,24,1779,1803,10,1,1,3
"2025-03-30",23,7,"Lyft",6734,0,0,2,2,13,13,702,715,3,1,1,1
"2025-03-30",23,7,"Uber",15143,1389,952,0,952,21,21,1402,1423,6,1,1,2
"2025-03-31",0,1,"Lyft",5736,0,0,5,5,7,7,595,602,3,0,0,1
"2025-03-31",0,1,"Uber",9928,838,499,0,499,7,7,912,919,2,0,0,0
"2025-03-31",1,1,"Lyft",4054,0,0,0,0,5,5,385,390,1,0,0,0
"2025-03-31",1,1,"Uber",6002,416,198,0,198,5,5,567,572,1,0,0,0
"2025-03-31",2,1,"Lyft",2682,0,0,0,0,7,7,237,244,0,0,0,0
"2025-03-31",2,1,"Uber",4035,241,90,0,90,3,3,363,366,2,1,1,1
"2025-03-31",3,1,"Lyft",2138,0,0,0,0,3,3,190,193,1,0,0,0
"2025-03-31",3,1,"Uber",3499,200,73,0,73,1,1,297,298,1,0,0,0
"2025-03-31",4,1,"Lyft",2786,0,0,2,2,0,0,278,278,2,0,0,0
"2025-03-31",4,1,"Uber",5075,270,118,0,118,2,2,408,410,2,1,1,1
"2025-03-31",5,1,"Lyft",4006,0,0,0,0,8,8,366,374,1,0,0,0
"2025-03-31",5,1,"Uber",7196,434,223,0,223,5,5,620,625,2,0,0,0
"2025-03-31",6,1,"Lyft",6381,0,0,1,1,6,6,543,549,8,0,0,0
"2025-03-31",6,1,"Uber",12132,723,450,0,450,9,9,953,962,9,0,0,2
"2025-03-31",7,1,"Lyft",9148,0,0,1,1,11,11,695,706,6,0,0,0
"2025-03-31",7,1,"Uber",17735,808,453,0,453,39,39,1442,1481,17,2,2,3
"2025-03-31",8,1,"Lyft",10731,0,0,1,1,22,22,843,865,8,0,0,2
"2025-03-31",8,1,"Uber",22968,845,463,0,463,47,47,1890,1937,24,2,2,3
"2025-03-31",9,1,"Lyft",9858,0,0,0,0,36,36,682,718,13,0,0,1
"2025-03-31",9,1,"Uber",21718,642,289,0,289,102,102,1767,1869,27,5,5,7
"2025-03-31",10,1,"Lyft",8597,0,0,0,0,35,35,558,593,9,0,0,0
"2025-03-31",10,1,"Uber",16887,399,127,0,127,120,120,1379,1499,27,3,3,6
"2025-03-31",11,1,"Lyft",8311,0,0,0,0,50,50,447,497,12,1,1,1
"2025-03-31",11,1,"Uber",15773,310,73,0,73,109,109,1391,1500,24,5,5,7
"2025-03-31",12,1,"Lyft",8184,0,0,0,0,46,46,534,580,16,0,0,1
"2025-03-31",12,1,"Uber",15895,288,88,0,88,134,134,1414,1548,18,5,5,8
"2025-03-31",13,1,"Lyft",7943,0,0,0,0,57,57,503,560,18,2,2,4
"2025-03-31",13,1,"Uber",16426,323,105,0,105,146,146,1441,1587,47,6,6,10
"2025-03-31",14,1,"Lyft",8582,0,0,0,0,52,52,623,675,22,1,1,7
"2025-03-31",14,1,"Uber",17930,445,138,0,138,149,149,1639,1788,26,2,2,7
"2025-03-31",15,1,"Lyft",7950,0,0,0,0,57,57,584,641,15,1,1,1
"2025-03-31",15,1,"Uber",19006,517,192,0,192,117,117,1760,1877,20,3,3,7
"2025-03-31",16,1,"Lyft",7363,0,0,1,1,33,33,572,605,20,0,0,1
"2025-03-31",16,1,"Uber",20465,593,243,0,243,83,83,1940,2023,31,5,5,9
"2025-03-31",17,1,"Lyft",8945,0,0,2,2,38,38,758,796,10,1,1,1
"2025-03-31",17,1,"Uber",23402,661,296,0,296,83,83,2171,2254,34,6,6,7
"2025-03-31",18,1,"Lyft",10567,0,0,1,1,31,31,888,919,16,1,1,3
"2025-03-31",18,1,"Uber",24688,691,317,0,317,65,65,2283,2348,21,5,5,7
"2025-03-31",19,1,"Lyft",9299,0,0,0,0,21,21,762,783,15,1,1,1
"2025-03-31",19,1,"Uber",21924,700,334,0,334,45,45,1973,2018,17,4,4,4
"2025-03-31",20,1,"Lyft",8198,0,0,0,0,11,11,565,576,4,0,0,0
"2025-03-31",20,1,"Uber",19794,696,346,0,346,27,27,1889,1916,14,1,1,2
"2025-03-31",21,1,"Lyft",9054,0,0,6,6,17,17,769,786,4,0,0,0
"2025-03-31",21,1,"Uber",21781,943,528,0,528,40,40,1776,1816,9,2,2,2
"2025-03-31",22,1,"Lyft",9532,0,0,2,2,19,19,838,857,7,1,1,2
"2025-03-31",22,1,"Uber",20939,1421,962,0,962,39,39,1711,1750,5,0,0,0
"2025-03-31",23,1,"Lyft",7036,0,0,1,1,15,15,600,615,1,0,0,1
"2025-03-31",23,1,"Uber",14791,1204,807,0,807,19,19,1319,1338,3,1,1,1
"2025-04-01",0,2,"Lyft",5116,0,0,0,0,9,9,401,410,0,0,0,0
"2025-04-01",0,2,"Uber",9879,834,450,0,450,2,2,844,846,9,0,0,3
"2025-04-01",1,2,"Lyft",3187,0,0,0,0,3,3,246,249,0,0,0,0
"2025-04-01",1,2,"Uber",5919,359,178,0,178,6,6,434,440,1,0,0,0
"2025-04-01",2,2,"Lyft",2208,0,0,0,0,2,2,187,189,0,0,0,0
"2025-04-01",2,2,"Uber",4032,225,86,0,86,2,2,296,298,2,1,1,1
"2025-04-01",3,2,"Lyft",1612,0,0,0,0,3,3,112,115,0,0,0,0
"2025-04-01",3,2,"Uber",3201,208,56,0,56,0,0,266,266,4,0,0,0
"2025-04-01",4,2,"Lyft",2312,0,0,0,0,4,4,140,144,0,0,0,0
"2025-04-01",4,2,"Uber",4614,278,116,0,116,5,5,365,370,2,0,0,0
"2025-04-01",5,2,"Lyft",3313,0,0,1,1,7,7,229,236,0,0,0,0
"2025-04-01",5,2,"Uber",7320,508,261,0,261,9,9,589,598,5,0,0,0
"2025-04-01",6,2,"Lyft",5918,0,0,0,0,4,4,386,390,1,0,0,1
"2025-04-01",6,2,"Uber",14067,759,489,0,489,6,6,1122,1128,11,0,0,0
"2025-04-01",7,2,"Lyft",9079,0,0,3,3,22,22,660,682,13,3,3,3
"2025-04-01",7,2,"Uber",24280,1029,616,0,616,47,47,1937,1984,34,2,2,6
"2025-04-01",8,2,"Lyft",11245,0,0,3,3,29,29,762,791,15,1,1,1
"2025-04-01",8,2,"Uber",29490,1045,579,0,579,85,85,2412,2497,33,5,5,5
"2025-04-01",9,2,"Lyft",9542,0,0,1,1,49,49,571,620,20,4,4,5
"2025-04-01",9,2,"Uber",24403,753,369,0,369,118,118,1959,2077,33,2,2,4
"2025-04-01",10,2,"Lyft",7980,0,0,0,0,44,44,437,481,8,1,1,3
"2025-04-01",10,2,"Uber",19601,474,174,0,174,142,142,1648,1790,30,2,2,4
"2025-04-01",11,2,"Lyft",7255,0,0,0,0,48,48,413,461,23,1,1,4
"2025-04-01",11,2,"Uber",17785,360,109,0,109,143,143,1433,1576,28,4,4,8
"2025-04-01",12,2,"Lyft",7006,0,0,0,0,49,49,360,409,18,3,3,5
"2025-04-01",12,2,"Uber",17817,407,129,0,129,154,154,1553,1707,57,9,9,18
"2025-04-01",13,2,"Lyft",7158,0,0,0,0,58,58,422,480,30,3,3,4
"2025-04-01",13,2,"Uber",18798,439,159,0,159,172,172,1591,1763,41,5,5,10
"2025-04-01",14,2,"Lyft",7861,0,0,0,0,50,50,564,614,20,4,4,8
"2025-04-01",14,2,"Uber",20532,573,206,0,206,167,167,1821,1988,43,6,6,9
"2025-04-01",15,2,"Lyft",7797,0,0,0,0,54,54,523,577,22,2,2,2
"2025-04-01",15,2,"Uber",21775,734,318,0,318,162,162,1918,2080,41,3,3,7
"2025-04-01",16,2,"Lyft",7420,0,0,0,0,47,47,509,556,11,2,2,2
"2025-04-01",16,2,"Uber",23056,727,321,0,321,107,107,2064,2171,35,4,4,9
"2025-04-01",17,2,"Lyft",8212,0,0,0,0,49,49,552,601,15,3,3,5
"2025-04-01",17,2,"Uber",26275,793,367,0,367,70,70,2420,2490,36,4,4,10
"2025-04-01",18,2,"Lyft",8386,0,0,0,0,18,18,562,580,17,3,3,4
"2025-04-01",18,2,"Uber",27147,727,331,0,331,60,60,2395,2455,35,7,7,11
"2025-04-01",19,2,"Lyft",8166,0,0,0,0,16,16,532,548,6,1,1,1
"2025-04-01",19,2,"Uber",24299,677,311,0,311,45,45,2195,2240,28,2,2,3
"2025-04-01",20,2,"Lyft",8275,0,0,0,0,16,16,585,601,8,2,2,4
"2025-04-01",20,2,"Uber",24189,843,464,0,464,45,45,2111,2156,23,3,3,4
"2025-04-01",21,2,"Lyft",8312,0,0,1,1,23,23,589,612,8,0,0,1
"2025-04-01",21,2,"Uber",23375,862,494,0,494,35,35,1971,2006,14,3,3,5
"2025-04-01",22,2,"Lyft",8377,0,0,3,3,10,10,651,661,5,3,3,3
"2025-04-01",22,2,"Uber",21769,1084,717,0,717,39,39,1931,1970,9,3,3,3
"2025-04-01",23,2,"Lyft",6475,0,0,0,0,11,11,457,468,5,0,0,3
"2025-04-01",23,2,"Uber",17422,1066,718,0,718,13,13,1535,1548,11,0,0,0
"2025-04-02",0,3,"Lyft",4121,0,0,0,0,6,6,231,237,2,0,0,0
"2025-04-02",0,3,"Uber",11038,728,428,0,428,5,5,910,915,4,0,0,0
"2025-04-02",1,3,"Lyft",2316,0,0,0,0,5,5,89,94,1,1,1,1
"2025-04-02",1,3,"Uber",6383,354,187,0,187,9,9,498,507,3,2,2,3
"2025-04-02",2,3,"Lyft",1515,0,0,0,0,0,0,71,71,2,0,0,0
"2025-04-02",2,3,"Uber",4105,238,111,0,111,4,4,280,284,1,1,1,1
"2025-04-02",3,3,"Lyft",1333,0,0,0,0,2,2,62,64,1,0,0,0
"2025-04-02",3,3,"Uber",3508,216,86,0,86,2,2,246,248,0,0,0,0
"2025-04-02",4,3,"Lyft",2206,0,0,0,0,4,4,97,101,1,0,0,1
"2025-04-02",4,3,"Uber",4930,318,139,0,139,4,4,369,373,1,0,0,0
"2025-04-02",5,3,"Lyft",3217,0,0,0,0,5,5,221,226,2,0,0,1
"2025-04-02",5,3,"Uber",8096,434,215,0,215,8,8,605,613,8,0,0,1
"2025-04-02",6,3,"Lyft",5565,0,0,1,1,5,5,378,383,5,1,1,1
"2025-04-02",6,3,"Uber",15335,804,487,0,487,5,5,1213,1218,11,1,1,1
"2025-04-02",7,3,"Lyft",9208,0,0,4,4,15,15,725,740,17,2,2,2
"2025-04-02",7,3,"Uber",24954,931,512,0,512,37,37,2000,2037,25,1,1,1
"2025-04-02",8,3,"Lyft",11448,0,0,4,4,28,28,858,886,15,2,2,4
"2025-04-02",8,3,"Uber",31123,986,534,0,534,74,74,2445,2519,29,3,3,4
"2025-04-02",9,3,"Lyft",9154,0,0,0,0,39,39,520,559,13,3,3,3
"2025-04-02",9,3,"Uber",26140,754,361,0,361,123,123,2045,2168,36,5,5,9
"2025-04-02",10,3,"Lyft",7516,0,0,0,0,45,45,389,434,14,2,2,4
"2025-04-02",10,3,"Uber",21143,436,153,0,153,135,135,1668,1803,27,4,4,5
"2025-04-02",11,3,"Lyft",6954,0,0,0,0,39,39,324,363,13,2,2,2
"2025-04-02",11,3,"Uber",19520,373,108,0,108,157,157,1605,1762,35,7,7,10
"2025-04-02",12,3,"Lyft",6737,0,0,0,0,77,77,336,413,21,6,6,7
"2025-04-02",12,3,"Uber",19642,349,106,0,106,163,163,1624,1787,34,4,4,7
"2025-04-02",13,3,"Lyft",6752,0,0,0,0,54,54,407,461,20,4,4,5
