"month","operator","distance_bin_miles","trips","avg_distance_miles","avg_base_fare","avg_total_fare","fare_p50","fare_p90","avg_duration_min","sum_base_fare","sum_miles"
"2025-01-01","Lyft",0,617420,0.741,9.14,11.33,8.64,11.58,6.22,5645961.81,457531.02
"2025-01-01","Lyft",1,1279913,1.472,12.39,15.2,11.64,16.68,10.35,15863486.28,1883481.71
"2025-01-01","Lyft",2,827093,2.456,16.66,20.12,15.88,21.78,14.85,13780425.67,2030962.71
"2025-01-01","Lyft",3,546778,3.469,20.77,25.13,19.9,26.63,18.28,11358824.84,1896613.67
"2025-01-01","Lyft",4,372651,4.469,24.44,29.81,23.46,31.24,20.94,9108609.03,1665348.32
"2025-01-01","Lyft",5,273482,5.474,27.28,33.37,26.12,34.93,23.05,7459940.02,1496910
"2025-01-01","Lyft",6,202977,6.475,30.12,37,28.68,38.86,24.71,6113649.41,1314191.31
"2025-01-01","Lyft",7,158400,7.48,33.38,41.31,31.73,43.17,26.25,5287834.59,1184830.89
"2025-01-01","Lyft",8,127219,8.48,36.94,46.45,35.05,48.12,27.78,4698974.57,1078757.84
"2025-01-01","Lyft",9,107067,9.487,40.78,51.47,38.61,53.65,29.12,4365731.28,1015733.33
"2025-01-01","Lyft",10,88980,10.479,44,54.97,41.81,57.44,30.7,3915334.18,932429.16
"2025-01-01","Lyft",11,68249,11.481,46.58,57.9,44.37,60.28,32.88,3178859.37,783559.23
"2025-01-01","Lyft",12,50061,12.467,48.91,60.78,46.68,62.82,34.84,2448414.41,624108.26
"2025-01-01","Lyft",13,39204,13.484,52.14,65.46,49.75,67.24,36.05,2044257.46,528609.68
"2025-01-01","Lyft",14,32840,14.49,55.14,68.55,52.69,70.63,37.22,1810907.73,475846.23
"2025-01-01","Lyft",15,28328,15.486,58.34,72.33,55.66,75.46,38.98,1652595.91,438687.92
"2025-01-01","Lyft",16,31122,16.522,64.24,81.65,61.34,84.19,40.66,1999428.12,514208.48
"2025-01-01","Lyft",17,36082,17.494,69.45,88.18,66.49,90.93,43.52,2505855.02,631221.4
"2025-01-01","Lyft",18,27539,18.464,69.88,87.86,66.59,90.7,44.85,1924300.45,508484.06
"2025-01-01","Lyft",19,19440,19.469,71.09,89.33,67.63,91.83,45.44,1382013.46,378474.78
"2025-01-01","Lyft",20,14013,20.473,72.74,91.2,69.45,93.24,46.72,1019361.7,286881.68
"2025-01-01","Lyft",21,9857,21.476,74.99,94.02,71.67,96.69,48.25,739170.71,211688.57
"2025-01-01","Lyft",22,7873,22.48,77,96.5,73.78,98.45,48.65,606190.44,176981.38
"2025-01-01","Lyft",23,6487,23.478,78.6,98.18,75.57,99.91,48.21,509862.87,152304.4
"2025-01-01","Lyft",24,5946,24.501,80.24,99.68,77.58,103.53,48.45,477123.36,145683.47
"2025-01-01","Lyft",25,6058,25.497,80.59,99.69,77.98,102.55,48.71,488230.29,154457.93
"2025-01-01","Lyft",26,5973,26.489,82.48,101.31,79.98,106.1,49.29,492666.06,158220.58
"2025-01-01","Lyft",27,5738,27.51,86.13,106.82,83.11,111.17,50.29,494202.68,157849.83
"2025-01-01","Lyft",28,5014,28.474,88.57,110.14,85.39,113.88,52.02,444108.13,142770.06
"2025-01-01","Lyft",29,3718,29.484,92.29,113.95,88.59,119.7,53.56,343121.98,109623.01
"2025-01-01","Lyft",30,2977,30.481,97.03,119.34,93.01,126.61,54.63,288870.6,90742.21
"2025-01-01","Lyft",31,2652,31.495,99.95,122.32,96.1,128.27,55.54,265067.77,83523.92
"2025-01-01","Lyft",32,2572,32.478,99.89,122.11,96.37,127.02,55.69,256908.28,83534.34
"2025-01-01","Lyft",33,2003,33.485,105.84,128.62,101.18,136.12,58.04,212001.17,67071.34
"2025-01-01","Lyft",34,1699,34.492,108.44,130.79,104.11,140.97,58.7,184232.97,58602
"2025-01-01","Lyft",35,1533,35.485,112.04,134.5,106.71,146.14,59.46,171763.9,54398.53
"2025-01-01","Lyft",36,1396,36.485,112.92,135.78,107.65,144.69,60.88,157631.97,50933.28
"2025-01-01","Lyft",37,1285,37.495,114.9,137.76,110.67,146.68,62.22,147650.05,48180.57
"2025-01-01","Lyft",38,1358,38.488,117.44,139.42,112.68,153.07,62.9,159489.46,52266.69
"2025-01-01","Lyft",39,1187,39.479,118.02,140.58,112.98,153.09,64.3,140086.9,46862.03
"2025-01-01","Lyft",40,917,40.485,122.99,146.06,116.37,161.81,64.5,112781.93,37124.45
"2025-01-01","Lyft",41,797,41.483,126.22,149.82,119.95,165.38,65.54,100598.27,33061.89
"2025-01-01","Lyft",42,775,42.483,127.77,150.67,121.57,164.69,67.28,99018.24,32924.55
"2025-01-01","Lyft",43,724,43.516,129.32,152.78,123.15,167.09,68.46,93627.88,31505.7
"2025-01-01","Lyft",44,637,44.483,130.69,153.15,126.59,164.55,69.19,83246.73,28335.91
"2025-01-01","Lyft",45,671,45.488,133.29,156.36,127.28,174.11,68.35,89439.96,30522.29
"2025-01-01","Lyft",46,548,46.465,138.01,162.24,131.74,178.85,71.34,75628.62,25462.96
"2025-01-01","Lyft",47,508,47.495,139.73,164.37,135.01,176.21,72.17,70982.86,24127.37
"2025-01-01","Lyft",48,446,48.501,144.1,168.25,136.83,183.98,72.17,64269.05,21631.46
"2025-01-01","Lyft",49,419,49.504,149.37,174.9,144.78,184.29,74.85,62587.03,20742.12
"2025-01-01","Lyft",50,396,50.489,157.04,182.7,148.86,214.41,75.2,62188.06,19993.72
"2025-01-01","Lyft",51,308,51.481,156.71,182.42,150.02,203.86,77.23,48266.41,15856.16
"2025-01-01","Lyft",52,313,52.494,161.68,187.55,153.81,212.73,78.49,50607.06,16430.57
"2025-01-01","Lyft",53,265,53.489,164.93,191.81,159.68,203.47,80.55,43705.48,14174.46
"2025-01-01","Lyft",54,237,54.468,163.85,187.99,158.7,211.44,79.83,38833.09,12909.01
"2025-01-01","Lyft",55,216,55.491,174.22,199.87,164.56,235.07,83.32,37631.5,11986.08
"2025-01-01","Lyft",56,179,56.486,172.73,197.9,165.03,218.81,83.9,30918.79,10110.95
"2025-01-01","Lyft",57,161,57.5,171.35,199.13,168.72,209.17,84.4,27586.79,9257.55
"2025-01-01","Lyft",58,140,58.494,183.45,211.25,168.6,251.24,86.08,25683.24,8189.12
"2025-01-01","Lyft",59,123,59.536,174.79,202.08,168.35,211.17,85.82,21499.75,7322.96
"2025-01-01","Lyft",60,1955,80.105,234.1,266.91,219.25,323.66,107.68,457655.76,156605.87
"2025-01-01","Uber",0,1748970,0.74,10.21,12.61,8.94,14.27,5.85,17855623.51,1294629.5
"2025-01-01","Uber",1,3851213,1.46,13.12,15.98,11.61,19.44,9.85,50511377.55,5623116.41
"2025-01-01","Uber",2,2283358,2.456,17.87,21.33,16.07,26.36,14.43,40795014.94,5607436.56
"2025-01-01","Uber",3,1516354,3.464,21.56,25.73,19.67,31.41,17.9,32691381.02,5252372.78
"2025-01-01","Uber",4,1098079,4.47,24.43,29.38,22.5,35.26,20.61,26825291.4,4908709.29
"2025-01-01","Uber",5,827453,5.471,26.93,32.42,24.84,39.43,22.7,22286744.65,4526814.93
"2025-01-01","Uber",6,646627,6.476,29.08,35.16,26.8,42.48,24.34,18805801.82,4187532.38
"2025-01-01","Uber",7,520165,7.477,31.74,38.79,29.27,46.46,25.96,16510627.08,3889187.09
"2025-01-01","Uber",8,447826,8.485,34.83,43.58,32.1,50.81,27.26,15595972.51,3799803
"2025-01-01","Uber",9,407075,9.485,39.13,49.52,35.83,58.24,28.67,15927121.83,3861008.62
"2025-01-01","Uber",10,333544,10.47,41.9,52.4,38.36,62.27,30.49,13974974.7,3492310.24
"2025-01-01","Uber",11,248503,11.473,42.65,52.72,39.26,62.05,32.59,10599515.16,2851001.02
"2025-01-01","Uber",12,191229,12.474,44.43,54.95,41.07,64.37,34.31,8495753.82,2385330.17
"2025-01-01","Uber",13,157166,13.483,47.92,59.66,43.87,70.16,35.5,7530910.1,2119146.49
"2025-01-01","Uber",14,137438,14.485,51.29,63.59,47,75.11,36.88,7048510.48,1990786.19
"2025-01-01","Uber",15,118887,15.479,54.38,67.08,49.83,79.72,38.59,6465637.18,1840272.78
"2025-01-01","Uber",16,120087,16.515,62.43,78.3,56.99,94.38,39.96,7496972.11,1983245.87
"2025-01-01","Uber",17,143843,17.493,70.35,88.56,65.27,106.01,42.83,10120006.72,2516284.33
"2025-01-01","Uber",18,110151,18.459,69.71,87.03,64.17,103.61,44.36,7678661.41,2033225.48
"2025-01-01","Uber",19,76515,19.466,69.74,86.72,63.94,102.6,44.89,5336102.53,1489432.18
"2025-01-01","Uber",20,56931,20.474,72.05,89.39,65.97,105.97,46.19,4101753.36,1165598.96
"2025-01-01","Uber",21,41888,21.471,75.71,93.59,69.43,111.76,47.89,3171447.98,899394.08
"2025-01-01","Uber",22,32338,22.473,78.74,97.02,72.23,115.82,48.36,2546451.32,726742.24
"2025-01-01","Uber",23,25424,23.477,81.03,99.67,73.89,119.35,48.17,2060109.91,596867.18
"2025-01-01","Uber",24,21471,24.488,84.75,103.86,77.6,124.7,48.73,1819729.31,525783.31
"2025-01-01","Uber",25,19760,25.484,88.52,107.99,81.67,129.03,48.85,1749109.42,503566.9
"2025-01-01","Uber",26,18734,26.484,92.62,112.75,85.15,134.73,49.55,1735170.66,496146.98
"2025-01-01","Uber",27,17235,27.495,98.37,119.82,91.48,141.95,50.43,1695332.66,473869.92
"2025-01-01","Uber",28,15172,28.474,101.19,123.58,94.19,145.36,51.7,1535318.12,432013.98
"2025-01-01","Uber",29,11695,29.478,106.51,128.96,100,153.62,52.79,1245627.37,344748.01
"2025-01-01","Uber",30,9681,30.483,112.15,134.58,105.95,162.1,53.89,1085721.31,295102.15
"2025-01-01","Uber",31,8365,31.484,115.48,138.11,110.07,163.82,55.25,965969.33,263360.15
"2025-01-01","Uber",32,7736,32.486,118.56,140.76,115.15,164.76,55.48,917172.88,251313.83
"2025-01-01","Uber",33,6571,33.478,122.22,144.87,116.88,174.31,56.91,803092.74,219986.94
"2025-01-01","Uber",34,5692,34.489,125.75,148.08,120.87,177.61,58.08,715769.49,196311.58
"2025-01-01","Uber",35,5109,35.484,129.03,151.81,125.11,180.13,58.74,659230.43,181289.17
"2025-01-01","Uber",36,4730,36.486,130.52,154.34,122.92,182.99,59.94,617350.51,172579.52
"2025-01-01","Uber",37,4335,37.492,134.65,158.47,128.47,189.92,61.07,583721.8,162528.87
"2025-01-01","Uber",38,4136,38.488,139.41,162.34,132.97,196.52,62.39,576603,159186.01
"2025-01-01","Uber",39,3797,39.478,140.78,163.84,132.76,197.6,62.93,534544.97,149897.03
"2025-01-01","Uber",40,2980,40.489,143.13,166.1,132.18,207.31,64.08,426518.07,120657.53
"2025-01-01","Uber",41,2648,41.494,146.43,169.55,137.18,206.95,64.96,387743.99,109877.35
"2025-01-01","Uber",42,2397,42.484,151.51,174.59,143.2,215.63,65.52,363166.73,101835.06
"2025-01-01","Uber",43,2346,43.503,154.37,177.72,148.93,214.41,66.65,362144.87,102058.25
"2025-01-01","Uber",44,2189,44.493,157.19,180.88,151.58,218.69,67.48,344097.13,97395.2
"2025-01-01","Uber",45,2133,45.488,159.5,183.25,149.11,224.95,68.67,340212.28,97025.05
"2025-01-01","Uber",46,1950,46.492,163.72,188.21,155.37,228.35,69.89,319246.59,90659.95
"2025-01-01","Uber",47,1746,47.492,165.01,189.58,151.92,232.91,70.96,288109.43,82921.31
"2025-01-01","Uber",48,1576,48.491,166.78,191.26,154.11,235.7,71.29,262839.6,76421.5
"2025-01-01","Uber",49,1559,49.498,169.89,194.99,157.43,238.58,72.63,264863.64,77166.69
"2025-01-01","Uber",50,1574,50.492,172.49,198.83,155.78,248.08,73.86,271501.17,79474.33
"2025-01-01","Uber",51,1516,51.487,173.83,200.82,156.91,245.27,74.46,263522.8,78053.6
"2025-01-01","Uber",52,1403,52.481,179.76,206.51,160.2,256.63,76.31,252196.44,73630.18
"2025-01-01","Uber",53,1116,53.483,181.69,208.09,163.81,258.7,77.7,202768.19,59687.27
"2025-01-01","Uber",54,1032,54.493,181.9,208.09,163.04,256.13,79.31,187716.52,56237.01
"2025-01-01","Uber",55,843,55.501,183.65,209.49,166.51,257.58,79.71,154817.91,46787.4
"2025-01-01","Uber",56,840,56.491,184.46,210.36,167.23,258.24,82.12,154942.61,47452.1
"2025-01-01","Uber",57,820,57.499,183.84,209.09,163.78,258.27,82.32,150749.63,47149.28
"2025-01-01","Uber",58,718,58.494,186.28,212.42,167.09,254.18,82.57,133750.44,41998.97
"2025-01-01","Uber",59,656,59.482,190.56,217.33,165.91,271.57,83.95,125007.74,39020.41
"2025-01-01","Uber",60,9386,79.416,240.47,271.79,209.6,362.14,104.7,2257071.41,745402.35
"2025-02-01","Lyft",0,606726,0.73,8.76,10.85,7.89,11.72,6.15,5312087.56,443080.85
"2025-02-01","Lyft",1,1129469,1.479,13.06,15.95,12.34,17.67,10.51,14749072.26,1670768.81
"2025-02-01","Lyft",2,805954,2.458,16.93,20.41,16.04,22.24,15.13,13645036.69,1980764.31
"2025-02-01","Lyft",3,549293,3.471,20.89,25.19,19.93,26.89,18.7,11474447,1906354.88
"2025-02-01","Lyft",4,379788,4.469,24.52,29.74,23.42,31.49,21.48,9313863.09,1697087.76
"2025-02-01","Lyft",5,289777,5.476,26.96,32.82,25.74,34.86,23.7,7813427.01,1586722.33
"2025-02-01","Lyft",6,217353,6.477,29.69,36.29,28.18,38.65,25.47,6453700.17,1407817.45
"2025-02-01","Lyft",7,168916,7.479,32.86,40.45,31.13,43.07,27.02,5550725.44,1263301.05
"2025-02-01","Lyft",8,133205,8.478,36.09,45.07,34.23,47.28,28.54,4807860.84,1129315.79
"2025-02-01","Lyft",9,109262,9.485,39.79,49.84,37.81,52.36,29.94,4347332.84,1036394.5
"2025-02-01","Lyft",10,91207,10.481,43.22,53.65,41.04,56.77,31.57,3942152.93,955910.19
"2025-02-01","Lyft",11,69627,11.483,45.65,56.38,43.54,59.28,33.85,3178556.14,799503.01
"2025-02-01","Lyft",12,52039,12.47,47.89,59.02,45.78,61.58,36,2492206.12,648920.26
"2025-02-01","Lyft",13,40561,13.483,50.94,63.41,48.58,65.63,37.28,2066012.04,546902.26
"2025-02-01","Lyft",14,33980,14.486,53.61,66.22,51.11,69.16,38.49,1821719.75,492217.69
"2025-02-01","Lyft",15,29270,15.484,56.26,69.36,53.76,72.13,40.18,1646617.4,453228.16
"2025-02-01","Lyft",16,30531,16.522,61,77.29,58.36,79.51,41.76,1862268.81,504426.16
"2025-02-01","Lyft",17,35527,17.497,65.57,83.37,62.73,85.38,44.29,2329560.14,621617.46
"2025-02-01","Lyft",18,28668,18.467,66.51,83.6,63.4,86.06,45.62,1906660.87,529411.19
"2025-02-01","Lyft",19,19581,19.467,67.4,84.57,64.5,85.66,46.15,1319736.63,381186.48
"2025-02-01","Lyft",20,14328,20.475,69.71,87.14,66.59,89,47.51,998874.49,293360.75
"2025-02-01","Lyft",21,10290,21.475,72.29,90.22,69.13,92.51,49.19,743877.13,220974.44
"2025-02-01","Lyft",22,7889,22.484,74.25,92.48,70.83,94.33,49.4,585785.98,177375.72
"2025-02-01","Lyft",23,6310,23.484,75.94,94.41,72.88,95.76,49.23,479154.86,148186.82
"2025-02-01","Lyft",24,5716,24.509,77.04,95.15,74.27,96.32,49.55,440344.57,140092.47
"2025-02-01","Lyft",25,6020,25.5,78.08,95.71,74.91,99.79,49.74,470030.73,153508.26
"2025-02-01","Lyft",26,5795,26.489,79.64,96.98,76.75,102.07,50.32,461533.07,153501.09
"2025-02-01","Lyft",27,5454,27.515,82.47,101.45,79.29,106.47,51.86,449796.38,150067.02
"2025-02-01","Lyft",28,4908,28.471,85.34,105.52,81.61,111.04,53.69,418854.35,139733.55
"2025-02-01","Lyft",29,3576,29.474,90.26,110.68,86.84,116.56,55.6,322753.57,105398.6
"2025-02-01","Lyft",30,2892,30.483,93.74,114.42,89.57,119.69,56.16,271100.85,88156.64
"2025-02-01","Lyft",31,2581,31.509,95.83,116.67,92.02,121.9,57.02,247325.54,81324.41
"2025-02-01","Lyft",32,2369,32.476,97.23,117.79,93.41,123.77,57.21,230342.27,76935.79
"2025-02-01","Lyft",33,1866,33.484,101.62,122.13,97.45,129.5,59.19,189614.85,62480.77
"2025-02-01","Lyft",34,1636,34.477,104.86,125.56,100.55,133.78,60.73,171557.81,56404.59
"2025-02-01","Lyft",35,1528,35.493,107.05,127.25,102.76,135.18,60.83,163573.67,54233.27
"2025-02-01","Lyft",36,1376,36.484,108.37,129.21,103.85,135.7,61.07,149114.06,50202.05
"2025-02-01","Lyft",37,1289,37.51,110.43,130.92,105.5,141.6,61.78,142347.49,48350.1
"2025-02-01","Lyft",38,1196,38.498,113.1,132.99,108.49,144.4,63.95,135272.35,46043.81
"2025-02-01","Lyft",39,1125,39.477,114.71,135.05,109.62,141.73,64.86,129048.92,44411.72
"2025-02-01","Lyft",40,930,40.489,118.73,139.36,113.55,147.52,66.13,110417.24,37654.85
"2025-02-01","Lyft",41,787,41.491,119.65,140.8,114.13,145.99,67.25,94165.11,32653.14
"2025-02-01","Lyft",42,731,42.481,124.1,144.75,117.35,158.33,67.71,90720.27,31053.33
"2025-02-01","Lyft",43,663,43.482,123.07,143.51,119.75,152.32,68.58,81596.45,28828.45
"2025-02-01","Lyft",44,634,44.513,126.26,146.5,120.25,159.14,69.99,80048.42,28221.05
"2025-02-01","Lyft",45,611,45.491,130.54,152.31,125.65,159.43,71.3,79759.67,27795.18
"2025-02-01","Lyft",46,562,46.478,132.93,154.62,127.73,165.62,70.88,74706.35,26120.41
"2025-02-01","Lyft",47,500,47.507,134.99,156.93,129.28,167.03,72.95,67496.2,23753.51
"2025-02-01","Lyft",48,444,48.492,137.39,159.39,131,165.79,74.16,61000.85,21530.46
"2025-02-01","Lyft",49,418,49.489,143.48,165.72,137.82,179.42,74.6,59975.56,20686.48
"2025-02-01","Lyft",50,389,50.508,147.49,169,144.76,180.52,75.42,57372.98,19647.51
"2025-02-01","Lyft",51,315,51.479,153.18,177.65,147.73,186.83,76.38,48252.82,16215.99
"2025-02-01","Lyft",52,296,52.497,154.99,178.22,149.98,191.17,78.63,45878.27,15539.09
"2025-02-01","Lyft",53,257,53.496,158.36,181.43,153.18,200.06,81.23,40697.5,13748.48
"2025-02-01","Lyft",54,238,54.485,165.51,188.01,160.31,205.1,82.9,39390.49,12967.45
"2025-02-01","Lyft",55,196,55.511,168.16,192.54,162.66,202.98,83.71,32959.19,10880.19
"2025-02-01","Lyft",56,187,56.475,163.24,186.18,159.76,197.1,84.75,30526.64,10560.87
"2025-02-01","Lyft",57,175,57.496,165.53,189.54,159.05,204.56,85.03,28968.28,10061.74
"2025-02-01","Lyft",58,140,58.498,177.44,203.75,167.63,236.88,90.57,24842.15,8189.75
"2025-02-01","Lyft",59,129,59.47,174.44,199.85,166.91,217.67,87.4,22502.41,7671.68
"2025-02-01","Lyft",60,2020,80.798,224.17,254.26,205.41,307.5,109.73,452826.57,163211.89
"2025-02-01","Uber",0,1617784,0.742,10.6,13.1,9.02,15.08,5.97,17143915.64,1201000.75
"2025-02-01","Uber",1,3651795,1.459,13.58,16.53,12.01,20.14,10.04,49608426.43,5327579.65
"2025-02-01","Uber",2,2128756,2.456,18.59,22.17,16.88,27.33,14.77,39573565.2,5227992.17
"2025-02-01","Uber",3,1416322,3.465,22.41,26.75,20.55,32.49,18.35,31746211.47,4907649.58
"2025-02-01","Uber",4,1033301,4.471,25.4,30.58,23.37,36.62,21.16,26241045.32,4619556.11
"2025-02-01","Uber",5,768891,5.471,27.99,33.71,25.79,40.72,23.36,21521803.61,4206242.25
"2025-02-01","Uber",6,598537,6.476,30.25,36.58,27.84,43.88,25.05,18108157.49,3876242.36
"2025-02-01","Uber",7,484319,7.477,33.07,40.39,30.47,47.76,26.75,16016883.19,3621430.23
"2025-02-01","Uber",8,419204,8.486,35.98,44.99,33.25,51.6,28.18,15081816.9,3557237.97
"2025-02-01","Uber",9,383730,9.485,40.25,50.95,37.02,58.81,29.72,15443441.73,3639649.74
"2025-02-01","Uber",10,316366,10.471,43.18,53.98,39.64,63.13,31.55,13660888.36,3312713.82
"2025-02-01","Uber",11,233792,11.473,43.93,54.23,40.51,62.73,33.67,10271068.76,2682321.88
"2025-02-01","Uber",12,180771,12.474,45.83,56.66,42.4,64.85,35.41,8284241.05,2254850.93
"2025-02-01","Uber",13,151447,13.483,49.33,61.47,45.36,70.51,36.76,7471040.83,2042008.96
"2025-02-01","Uber",14,132136,14.483,52.6,65.32,48.4,75.26,38.15,6950829.25,1913725.13
"2025-02-01","Uber",15,113185,15.48,55.37,68.28,51,79.08,39.97,6267614.06,1752155.04
"2025-02-01","Uber",16,114957,16.519,62.46,78.55,57.17,91.76,41.35,7180039.93,1898946.62
"2025-02-01","Uber",17,139779,17.495,69.57,87.83,64.39,102.34,44.39,9724144.66,2445464.1
"2025-02-01","Uber",18,105158,18.457,70.03,87.37,64.25,102.5,45.96,7364581.76,1940883.8
"2025-02-01","Uber",19,71987,19.467,70.33,87.31,64.41,101.65,46.26,5062566.13,1401353.61
"2025-02-01","Uber",20,54869,20.472,73.19,90.7,67.15,105.47,47.61,4015950.58,1123275.72
"2025-02-01","Uber",21,40133,21.47,76.73,94.73,70.55,110.74,49.29,3079318.24,861666.12
"2025-02-01","Uber",22,30914,22.474,79.28,97.65,72.66,114.25,49.68,2450787.09,694765.16
"2025-02-01","Uber",23,24294,23.479,82.33,101.1,75.45,118.75,49.75,2000012.69,570396.01
"2025-02-01","Uber",24,20589,24.488,85.44,104.53,78.16,123.11,50.12,1759177.87,504180.9
"2025-02-01","Uber",25,19285,25.49,89.41,108.98,81.81,129.03,50.51,1724257.37,491567.08
"2025-02-01","Uber",26,17985,26.487,92.94,112.83,85.61,132.67,50.78,1671597.79,476371.58
"2025-02-01","Uber",27,16557,27.493,97.52,118.73,90.35,138.6,51.9,1614707.32,455203.03
"2025-02-01","Uber",28,14919,28.476,100.95,123.19,93.54,143.48,53.38,1505999.09,424840.09
"2025-02-01","Uber",29,11312,29.482,105.98,128.07,98.87,151.11,54.41,1198862.79,333502.8
"2025-02-01","Uber",30,9350,30.481,110.9,132.97,103.6,157.49,55.43,1036895.53,284999.44
"2025-02-01","Uber",31,7982,31.483,113.56,135.55,107.13,159.08,56.31,906475.61,251293.86
"2025-02-01","Uber",32,7573,32.486,116.16,137.9,110.33,160.52,56.22,879700.15,246016.18
"2025-02-01","Uber",33,6179,33.479,121.5,143.3,114,171.28,58.18,750748.93,206864.42
"2025-02-01","Uber",34,5601,34.492,125.23,147.03,117.95,176.47,59.44,701412.29,193187.08
"2025-02-01","Uber",35,5293,35.488,128.3,150.09,121.53,179.79,60.02,679083.73,187836.98
"2025-02-01","Uber",36,4741,36.49,130.67,153.44,123.45,180.72,61.49,619486.51,172997.41
"2025-02-01","Uber",37,4047,37.482,135.24,158.03,127.46,189.3,62.48,547327.54,151687.86
"2025-02-01","Uber",38,4110,38.484,137.36,159.25,130.53,189.48,62.83,564556.92,158170.61
"2025-02-01","Uber",39,3690,39.482,138.3,159.7,130.27,190.65,64.06,510343.86,145687.99
"2025-02-01","Uber",40,2909,40.477,141.18,163.64,131.38,196.08,65.84,410683.04,117747.03
"2025-02-01","Uber",41,2469,41.486,144.31,166.97,135.54,199.22,66.27,356294.98,102428.18
"2025-02-01","Uber",42,2456,42.494,150.2,172.77,141.7,209.09,67.13,368899.23,104364.5
"2025-02-01","Uber",43,2195,43.486,152.27,174.94,143.1,210.48,68.3,334238.07,95451.95
"2025-02-01","Uber",44,2251,44.501,154.06,176.58,145.5,211.14,68.15,346797.65,100170.88
"2025-02-01","Uber",45,2050,45.48,158.32,181.2,148.84,219.25,69.79,324556.52,93234.63
"2025-02-01","Uber",46,1828,46.496,162.49,186.47,152.19,225.77,71.22,297026.03,84993.97
"2025-02-01","Uber",47,1655,47.487,163.71,187.64,153.89,227.08,71.84,270942.9,78590.78
"2025-02-01","Uber",48,1598,48.483,167.87,191.92,159.27,231.97,72.93,268253.72,77475.8
"2025-02-01","Uber",49,1570,49.479,172.31,196.35,162.98,238.03,73.22,270532.57,77682.37
"2025-02-01","Uber",50,1491,50.499,174.55,199.62,162.16,239.14,74.85,260246.74,75294.15
"2025-02-01","Uber",51,1359,51.484,175.07,199.89,165.2,239.76,76.02,237925.31,69966.16
"2025-02-01","Uber",52,1265,52.481,182.86,207.88,170.62,253.47,77.98,231323.02,66388.8
"2025-02-01","Uber",53,1080,53.471,183.46,208.46,172.36,255.52,79.03,198140.46,57748.46
"2025-02-01","Uber",54,1005,54.492,182.42,207.15,171.15,252.37,80.06,183332.42,54764.31
"2025-02-01","Uber",55,868,55.487,184.99,209.23,171.76,254.36,80.61,160570.05,48163.11
"2025-02-01","Uber",56,795,56.476,185.99,210.32,170.78,257.24,82.2,147860.75,44898.07
"2025-02-01","Uber",57,746,57.48,184.4,208.41,170.81,247.15,84.04,137564.32,42879.88
"2025-02-01","Uber",58,697,58.466,191.69,217.04,177.98,261.5,84.59,133609.12,40750.93
"2025-02-01","Uber",59,596,59.507,190,216.45,174.56,249.53,85.71,113241.91,35465.95
"2025-02-01","Uber",60,8287,78.237,242.65,273.17,215.32,361.82,104.85,2010834.53,648350.98
"2025-03-01","Lyft",0,672800,0.732,8.94,10.96,8.05,12.31,6.12,6016486.56,492311.91
"2025-03-01","Lyft",1,1327461,1.481,13.45,16.3,12.56,18.41,10.47,17854547.29,1966092.8
"2025-03-01","Lyft",2,951149,2.459,17.69,21.19,16.79,23.36,15.04,16828079.36,2338702.55
"2025-03-01","Lyft",3,653254,3.472,21.86,26.22,20.82,28.31,18.66,14281015.53,2267878.36
"2025-03-01","Lyft",4,454182,4.471,25.61,30.88,24.55,32.9,21.5,11631875.77,2030484.35
"2025-03-01","Lyft",5,353198,5.477,28.09,33.98,26.82,36.17,23.78,9921623.72,1934484.24
"2025-03-01","Lyft",6,270962,6.478,30.87,37.52,29.36,40.04,25.56,8364814.73,1755266.44
"2025-03-01","Lyft",7,214533,7.481,34.21,41.93,32.39,44.67,27.28,7339066.42,1605022.17
"2025-03-01","Lyft",8,173958,8.48,37.64,46.94,35.7,49.15,28.93,6548135.69,1475196.14
"2025-03-01","Lyft",9,143903,9.488,41.88,52.44,39.9,54.73,30.58,6027338.02,1365313.58
"2025-03-01","Lyft",10,120427,10.479,45.46,56.25,43.35,59.19,32.34,5474765.25,1261942.79
"2025-03-01","Lyft",11,91745,11.48,47.95,58.97,45.86,61.82,34.7,4398968.93,1053213.64
"2025-03-01","Lyft",12,68712,12.472,50.32,61.76,48.25,64.34,36.95,3457827.13,857002.26
"2025-03-01","Lyft",13,53889,13.483,53.61,66.5,51.3,68.57,38.54,2888980.49,726602.8
"2025-03-01","Lyft",14,45689,14.491,56.28,69.33,53.91,71.87,39.66,2571153.06,662063.45
"2025-03-01","Lyft",15,40164,15.484,59.26,72.66,56.68,75.93,41.7,2380220.01,621917.55
"2025-03-01","Lyft",16,43063,16.519,63.65,80.44,60.96,82.05,43.66,2741101.17,711362.77
"2025-03-01","Lyft",17,50398,17.497,68.82,87.15,65.84,89.15,46.7,3468563.51,881791.1
"2025-03-01","Lyft",18,40392,18.469,70.32,87.93,67.09,90.74,48.28,2840171.68,746008.36
"2025-03-01","Lyft",19,28056,19.464,71.28,88.99,68.26,90.92,48.46,1999870.23,546076.68
"2025-03-01","Lyft",20,19278,20.469,73.71,91.65,70.32,94.21,49.6,1421065.68,394603.81
"2025-03-01","Lyft",21,13506,21.469,76.33,94.67,73.08,97.98,51.13,1030958.86,289958.09
"2025-03-01","Lyft",22,10163,22.481,78.57,97.35,75.2,100.72,51.51,798524.39,228472.99
